t_over_L,d_mm,L_mm,N,lattice_type,band_mean_alpha,C11,C12,C44,surrogate_method,alpha_500hz,alpha_600hz,alpha_700hz,alpha_800hz,alpha_900hz,alpha_1000hz,alpha_1100hz,alpha_1200hz,alpha_1300hz,alpha_1400hz,alpha_1500hz,alpha_1600hz,alpha_1700hz,alpha_1800hz,alpha_1900hz,alpha_2000hz
0.062143,1.5714,26.6667,20,FCC_face,0.675151,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR_FCC_reuse,0.9990103,0.42017215,0.9879573,0.45897985,0.9640858,0.4916775,0.9147438,0.5296676,0.8194363,0.59614015,0.6835287,0.7213864,0.569061,0.80471295,0.57557344,0.6120696
0.072857,1.5714,26.6667,20,FCC_face,0.654069,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR_FCC_reuse,0.79995763,0.4839247,0.7097946,0.58978313,0.620439,0.72933537,0.54857373,0.86508423,0.52412885,0.81477296,0.6021332,0.60631514,0.7662257,0.55719507,0.5893025,0.67053545
0.083571,1.5714,26.6667,20,FCC_face,0.635949,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR_FCC_reuse,0.57020694,0.6953335,0.49641073,0.89582086,0.48259464,0.8583398,0.5601227,0.6383979,0.76069313,0.52905434,0.7264905,0.6581319,0.53355217,0.6184776,0.64633465,0.5620019
0.094286,1.5714,26.6667,20,FCC_face,0.619992,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR_FCC_reuse,0.4512428,0.9290307,0.45518896,0.79193854,0.59663296,0.56009173,0.83092326,0.5239701,0.6550826,0.72641605,0.5328014,0.5859956,0.6694189,0.59071374,0.51680154,0.4814035
0.105,1.5714,26.6667,20,FCC_face,0.603361,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR_FCC_reuse,0.4131571,0.8343732,0.550721,0.54632413,0.84124863,0.5057965,0.64780337,0.7388609,0.5226268,0.5939945,0.69663227,0.58496046,0.51092154,0.49727234,0.48238978,0.44476494
0.115714,1.5714,26.6667,20,FCC_face,0.58532,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR_FCC_reuse,0.437438,0.6126196,0.76251006,0.4703102,0.71793413,0.68015033,0.50175124,0.6534109,0.69971395,0.5396535,0.51439214,0.5554047,0.563084,0.5264275,0.4706917,0.3999332
0.126429,1.5714,26.6667,20,FCC_face,0.565495,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR_FCC_reuse,0.52521646,0.4812037,0.85170406,0.53842247,0.52083325,0.76629394,0.60528976,0.5028701,0.5874974,0.6538594,0.5901424,0.52234,0.48454595,0.45601493,0.4162143,0.337445
0.137143,1.5714,26.6667,20,FCC_face,0.5432,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR_FCC_reuse,0.674346,0.43748945,0.6825242,0.71473336,0.48585185,0.57015574,0.72068435,0.5964528,0.50261056,0.50265926,0.5201593,0.5085407,0.4678256,0.4129458,0.3573005,0.26049456
0.147857,1.5714,26.6667,20,FCC_face,0.517963,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR_FCC_reuse,0.8213454,0.46316144,0.5227413,0.77673453,0.59129053,0.484729,0.5609625,0.65126747,0.61112654,0.5389256,0.49589196,0.4693994,0.44097623,0.38246828,0.2971876,0.16984704
0.158571,1.5714,26.6667,20,FCC_face,0.491138,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR_FCC_reuse,0.83817524,0.5547233,0.4557644,0.6251337,0.7221458,0.55317533,0.48470923,0.50805944,0.5419827,0.53869176,0.50336975,0.45002615,0.39149284,0.33318928,0.22581378,0.10659043
0.169286,1.5714,26.6667,20,FCC_face,0.46573,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR_FCC_reuse,0.72248966,0.69042045,0.46831033,0.49683973,0.6484588,0.66777134,0.55980545,0.49502888,0.4720844,0.45825994,0.44026673,0.4181944,0.36541665,0.27832463,0.14916144,0.078595854
0.18,1.5714,26.6667,20,FCC_face,0.442983,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR_FCC_reuse,0.58748114,0.77371114,0.5504369,0.46050414,0.5132267,0.60362303,0.62020636,0.57555914,0.5307573,0.49615905,0.4535633,0.3868563,0.32219815,0.21632259,0.10061165,0.0638469
0.03,1.75,26.6667,20,FCC_face,0.646514,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR_FCC_reuse,0.33781803,0.566782,0.6255902,0.38563526,0.9323067,0.4680525,0.57727605,0.7994725,0.45049617,0.95130485,0.5397461,0.6436152,0.8044217,0.511567,0.99849296,0.52887416
0.040714,1.75,26.6667,20,FCC_face,0.668781,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR_FCC_reuse,0.33509007,0.9296925,0.42072642,0.6262712,0.65715605,0.46252447,0.96678025,0.45858774,0.9027845,0.5561635,0.6810373,0.7249249,0.5680541,0.8840299,0.535299,0.9469458
0.051429,1.75,26.6667,20,FCC_face,0.675714,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR_FCC_reuse,0.41257867,0.806531,0.394847,0.9937288,0.43876123,0.8626901,0.53297085,0.6915105,0.65943915,0.59913987,0.77519256,0.5651146,0.8352525,0.56384,0.8270423,0.586563
0.062143,1.75,26.6667,20,FCC_face,0.682784,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR_FCC_reuse,0.6055247,0.54257154,0.52717096,0.70115256,0.4938339,0.8378634,0.48913598,0.9129697,0.49989647,0.92647624,0.5180571,0.8937324,0.54552644,0.80811685,0.6043413,0.6673536
0.072857,1.75,26.6667,20,FCC_face,0.670038,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR_FCC_reuse,0.89384,0.41819987,0.8491273,0.47165227,0.8251936,0.5084116,0.83135283,0.5239216,0.8671501,0.5213071,0.9087137,0.5191483,0.8660203,0.5630757,0.6766876,0.71944374
0.083571,1.75,26.6667,20,FCC_face,0.659229,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR_FCC_reuse,0.9870247,0.39378673,0.9709096,0.43641955,0.92652065,0.4797998,0.8410477,0.54188997,0.7139766,0.6552185,0.5840366,0.8199058,0.5241184,0.75835085,0.6375637,0.53556675
0.094286,1.75,26.6667,20,FCC_face,0.64413,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR_FCC_reuse,0.78958267,0.45287532,0.6963092,0.56082773,0.6020637,0.71237165,0.5257194,0.8770539,0.49864632,0.83145565,0.58209085,0.5933047,0.7843011,0.53840184,0.5811574,0.6881606
0.105,1.75,26.6667,20,FCC_face,0.630682,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR_FCC_reuse,0.5849186,0.613426,0.49860692,0.8422334,0.46188298,0.9215439,0.5004427,0.7076075,0.6800502,0.5238171,0.8062362,0.5811446,0.54083496,0.6973261,0.62637067,0.5166251
0.115714,1.75,26.6667,20,FCC_face,0.619696,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR_FCC_reuse,0.4612363,0.85509276,0.4272715,0.91455615,0.49448553,0.6493155,0.72662205,0.49689314,0.8024611,0.59809554,0.5283785,0.7215292,0.6317857,0.50997597,0.51035786,0.52381784
0.126429,1.75,26.6667,20,FCC_face,0.606736,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR_FCC_reuse,0.40053582,0.95406777,0.44777536,0.6668319,0.69002527,0.48282716,0.83537954,0.5673114,0.5355584,0.7692263,0.5930591,0.50404763,0.5754358,0.61954993,0.57252306,0.51388705
0.137143,1.75,26.6667,20,FCC_face,0.594171,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR_FCC_reuse,0.38468736,0.7917156,0.5610146,0.49529997,0.8779369,0.4996721,0.5841582,0.79008186,0.5235786,0.5364518,0.6879357,0.63100296,0.52177787,0.4798132,0.45811826,0.42917734
0.147857,1.75,26.6667,20,FCC_face,0.580631,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR_FCC_reuse,0.40768752,0.5977618,0.75926304,0.44370177,0.72278666,0.67483646,0.47820035,0.65494806,0.71502745,0.52444595,0.49823323,0.5525601,0.5716707,0.5357052,0.47548345,0.3978669
0.158571,1.75,26.6667,20,FCC_face,0.565627,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR_FCC_reuse,0.4726431,0.47660455,0.8857813,0.48815444,0.5294966,0.80987513,0.5523556,0.49205267,0.6356397,0.6768421,0.5613995,0.49281856,0.46556213,0.44397178,0.4175683,0.35429576
0.169286,1.75,26.6667,20,FCC_face,0.549048,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR_FCC_reuse,0.5853131,0.4199672,0.77651983,0.6265705,0.4571249,0.6498829,0.7271958,0.51999795,0.4866812,0.5524695,0.5926615,0.56633425,0.51574785,0.45118183,0.37258372,0.29298803
0.18,1.75,26.6667,20,FCC_face,0.530421,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR_FCC_reuse,0.7345201,0.41230282,0.5986967,0.7901188,0.49050215,0.4972142,0.68305,0.66876143,0.5290097,0.47592035,0.46791697,0.45635533,0.42914355,0.39928338,0.3361413,0.22116117
0.03,1.9286,26.6667,20,FCC_face,0.591916,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR_FCC_reuse,0.36910293,0.34945187,0.8202271,0.3654816,0.5185504,0.729078,0.38215557,0.7674599,0.5816624,0.44750154,0.9610319,0.47914794,0.62749475,0.7976751,0.46819413,0.9554315
0.040714,1.9286,26.6667,20,FCC_face,0.62719,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR_FCC_reuse,0.31556016,0.559148,0.58385736,0.36859924,0.9272738,0.4355936,0.57817775,0.7471571,0.4322676,0.9658234,0.49994823,0.65965074,0.74302244,0.5017692,0.9897287,0.49761003
0.051429,1.9286,26.6667,20,FCC_face,0.644741,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR_FCC_reuse,0.31026182,0.87728274,0.41169938,0.54893416,0.6881568,0.41860652,0.9842429,0.4445936,0.7980927,0.5848496,0.58090085,0.8095524,0.50201106,0.9721703,0.49783415,0.9727994
0.062143,1.9286,26.6667,20,FCC_face,0.65968,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR_FCC_reuse,0.35430783,0.87682855,0.3640133,0.91997063,0.4478933,0.675287,0.6111245,0.5296423,0.8227317,0.48164675,0.96549916,0.48292074,0.9826675,0.50145394,0.9531527,0.51565254
0.072857,1.9286,26.6667,20,FCC_face,0.663055,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR_FCC_reuse,0.46564645,0.63132375,0.41345018,0.87578976,0.410894,0.9980569,0.43894213,0.9589731,0.48151365,0.8836141,0.5199632,0.84681183,0.53683186,0.86123675,0.5282918,0.8978333
0.083571,1.9286,26.6667,20,FCC_face,0.665121,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR_FCC_reuse,0.6686296,0.46289277,0.5874423,0.5757522,0.54530144,0.67582107,0.53330266,0.7368969,0.54414755,0.74310416,0.578825,0.692503,0.6532509,0.60157275,0.78820336,0.52409744
0.094286,1.9286,26.6667,20,FCC_face,0.656186,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR_FCC_reuse,0.91447055,0.38487482,0.88601667,0.43178356,0.87482923,0.463517,0.891597,0.47839057,0.92906266,0.4832246,0.93542457,0.5025061,0.8072443,0.59512985,0.5921589,0.7930441
0.105,1.9286,26.6667,20,FCC_face,0.648396,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR_FCC_reuse,0.98766696,0.3683759,0.9801178,0.40961662,0.94160306,0.45105767,0.85612774,0.5105706,0.72006595,0.6246412,0.5759961,0.8160757,0.50301456,0.7833833,0.6154599,0.5238442
0.115714,1.9286,26.6667,20,FCC_face,0.63526,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR_FCC_reuse,0.830367,0.40572694,0.74569273,0.49221525,0.644532,0.6188095,0.5470845,0.8060208,0.48566812,0.9002535,0.51428264,0.6641906,0.7275501,0.5034535,0.6627048,0.6898791
0.126429,1.9286,26.6667,20,FCC_face,0.627348,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR_FCC_reuse,0.6372886,0.5081448,0.5376037,0.7036029,0.47041044,0.91269517,0.45497936,0.8584964,0.54393476,0.5923209,0.79808533,0.4977754,0.6530432,0.7188913,0.51833504,0.50788116
0.137143,1.9286,26.6667,20,FCC_face,0.616816,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR_FCC_reuse,0.5003765,0.69076854,0.43188322,0.94277817,0.43131623,0.83308274,0.5459653,0.563935,0.82475704,0.48588854,0.674492,0.7153437,0.49963564,0.557745,0.66156673,0.60337216
0.147857,1.9286,26.6667,20,FCC_face,0.608913,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR_FCC_reuse,0.41782963,0.9042811,0.3992943,0.87367177,0.5020953,0.57304424,0.8011693,0.46670303,0.73673755,0.6613109,0.48747623,0.6533239,0.6980886,0.5330101,0.4782175,0.47169352
0.158571,1.9286,26.6667,20,FCC_face,0.59914,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR_FCC_reuse,0.3742064,0.965824,0.42563787,0.6408517,0.69368315,0.45605448,0.84090555,0.56219673,0.50778025,0.7790539,0.6010895,0.48447213,0.55380297,0.6212137,0.5860587,0.5244098
0.169286,1.9286,26.6667,20,FCC_face,0.589713,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR_FCC_reuse,0.359677,0.8212371,0.51657385,0.4881189,0.89081126,0.46505162,0.5994874,0.78812957,0.49021906,0.5449652,0.725731,0.61141723,0.49527833,0.46641135,0.45305377,0.42392164
0.18,1.9286,26.6667,20,FCC_face,0.57939,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR_FCC_reuse,0.37065467,0.638194,0.6801542,0.425025,0.8051721,0.59278995,0.4686889,0.7398641,0.6578368,0.4792424,0.5229444,0.6230615,0.61669034,0.5546081,0.5003112,0.43054715
0.03,2.1071,26.6667,20,FCC_face,0.544357,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR_FCC_reuse,0.4219557,0.27195448,0.66627085,0.44095182,0.33402097,0.7969029,0.43991894,0.40240553,0.8747182,0.42851877,0.4985153,0.8535538,0.41971406,0.65900606,0.7215782,0.4370613
0.040714,2.1071,26.6667,20,FCC_face,0.578783,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR_FCC_reuse,0.34183758,0.34479535,0.78497446,0.3404903,0.5356829,0.6632069,0.36590835,0.81178147,0.5190594,0.45333746,0.93647796,0.43890467,0.6865441,0.69453275,0.4656145,0.9912672
0.051429,2.1071,26.6667,20,FCC_face,0.607426,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR_FCC_reuse,0.29922536,0.5167615,0.5753266,0.344541,0.8966991,0.4233363,0.530037,0.75948167,0.40681216,0.9291273,0.49468225,0.5998186,0.77224284,0.4670879,0.999328,0.48503497
0.062143,2.1071,26.6667,20,FCC_face,0.618552,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR_FCC_reuse,0.28905758,0.7896826,0.4160342,0.46367314,0.753989,0.38083974,0.94323415,0.45248634,0.64278764,0.66900885,0.48076132,0.9466544,0.4571976,0.97008985,0.503055,0.82281446
0.072857,2.1071,26.6667,20,FCC_face,0.641896,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR_FCC_reuse,0.31034377,0.9158476,0.35027835,0.7502376,0.4899821,0.5098982,0.7544989,0.43017933,0.9864804,0.44032753,0.9314305,0.49963436,0.7818216,0.5748785,0.69591063,0.6246586
0.083571,2.1071,26.6667,20,FCC_face,0.641785,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR_FCC_reuse,0.3703962,0.7482518,0.35193342,0.9768613,0.38969138,0.85975796,0.4745637,0.6774657,0.5941584,0.5769813,0.7126204,0.53936905,0.781929,0.53944504,0.7763227,0.57236594
0.094286,2.1071,26.6667,20,FCC_face,0.651838,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR_FCC_reuse,0.48509896,0.55093586,0.42252365,0.76788616,0.40592057,0.9413343,0.41671437,0.99811924,0.4402472,0.9841568,0.46331596,0.96693295,0.47799113,0.95050263,0.492959,0.85571647
0.105,2.1071,26.6667,20,FCC_face,0.649759,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR_FCC_reuse,0.6687337,0.4281951,0.5899547,0.5302837,0.54826033,0.6207322,0.53737533,0.6754607,0.55247027,0.677711,0.5983606,0.62644017,0.69623244,0.5453351,0.8497933,0.4961192
0.115714,2.1071,26.6667,20,FCC_face,0.643144,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR_FCC_reuse,0.884585,0.36582264,0.85369486,0.41406837,0.84250623,0.44723582,0.863912,0.46224073,0.91572607,0.46443474,0.9509178,0.47692925,0.8398427,0.55920804,0.5999802,0.7864452
0.126429,2.1071,26.6667,20,FCC_face,0.64,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR_FCC_reuse,0.98968136,0.3456809,0.99907696,0.38332087,0.9873963,0.4164498,0.933953,0.45789763,0.80926406,0.5383663,0.6346018,0.71705776,0.50267416,0.8615191,0.5312939,0.5669253
0.137143,2.1071,26.6667,20,FCC_face,0.627576,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR_FCC_reuse,0.8986417,0.36143392,0.8418654,0.4222938,0.74669164,0.50582564,0.6269681,0.6492347,0.51770616,0.8622188,0.46943665,0.82791466,0.5736138,0.534695,0.7957453,0.56046635
0.147857,2.1071,26.6667,20,FCC_face,0.62263,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR_FCC_reuse,0.7243821,0.41706982,0.6220815,0.5453289,0.52687734,0.7414428,0.46013698,0.93351,0.4562025,0.78250563,0.59961563,0.5177784,0.8305109,0.54161257,0.5106894,0.67241436
0.158571,2.1071,26.6667,20,FCC_face,0.614344,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR_FCC_reuse,0.57300776,0.5247508,0.47810766,0.7668524,0.4261394,0.9589165,0.4394103,0.76851743,0.5931588,0.51262987,0.860567,0.5085858,0.55309147,0.76355827,0.57280463,0.47516066
0.169286,2.1071,26.6667,20,FCC_face,0.607316,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR_FCC_reuse,0.46741888,0.6941343,0.40329486,0.9637911,0.41086254,0.8017327,0.5479219,0.52393043,0.86140156,0.47170404,0.6309116,0.7558181,0.49313256,0.5191255,0.6453294,0.6272542
0.18,2.1071,26.6667,20,FCC_face,0.601554,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR_FCC_reuse,0.3997124,0.8894555,0.3772027,0.89300215,0.4720331,0.5676346,0.7869454,0.44542032,0.75730985,0.63876593,0.47026575,0.67117953,0.7020408,0.5133497,0.4648049,0.4673202
0.03,0.5,30.0,20,FCC_face,0.159558,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR_FCC_reuse,0.38613635,0.3710713,0.3468915,0.31216276,0.2645472,0.20542654,0.15074101,0.11400434,0.09080229,0.07521753,0.06405003,0.05564302,0.04907739,0.043804556,0.03947632,0.035860457
0.040714,0.5,30.0,20,FCC_face,0.118446,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR_FCC_reuse,0.3331292,0.3113509,0.27753904,0.23002948,0.17339852,0.12615833,0.09593918,0.076728664,0.06365111,0.054191135,0.047029108,0.041418537,0.036906373,0.03320131,0.030107172,0.027486773
0.051429,0.5,30.0,20,FCC_face,0.092415,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR_FCC_reuse,0.29125658,0.26270255,0.21985878,0.16630924,0.11980734,0.08989372,0.07109296,0.058446176,0.049390335,0.04259337,0.037308674,0.033086702,0.029640442,0.026777793,0.024365194,0.022306832
0.062143,0.5,30.0,20,FCC_face,0.074703,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR_FCC_reuse,0.2565144,0.2215141,0.17271434,0.123969704,0.090737306,0.07022383,0.056799628,0.047402114,0.04047297,0.035161838,0.030968416,0.027579326,0.024788147,0.022453288,0.020474348,0.01877815
0.072857,0.5,30.0,20,FCC_face,0.06204,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR_FCC_reuse,0.22676356,0.18631522,0.13689077,0.0975835,0.07320028,0.057828095,0.04742197,0.039945956,0.034330633,0.02996853,0.026490003,0.023657281,0.02131045,0.019338,0.017659804,0.016216831
0.083571,0.5,30.0,20,FCC_face,0.052655,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR_FCC_reuse,0.20080782,0.15674554,0.111309886,0.080381006,0.06149022,0.04925089,0.040760044,0.03455123,0.029828478,0.02612573,0.023152446,0.020718182,0.018692942,0.016985001,0.015527826,0.014272017
0.094286,0.5,30.0,20,FCC_face,0.045504,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR_FCC_reuse,0.17797814,0.13268515,0.09319491,0.068404205,0.0530917,0.04293835,0.035767652,0.03045722,0.026380828,0.023163257,0.020566342,0.018431759,0.016650237,0.015143998,0.013856217,0.012744461
0.105,0.5,30.0,20,FCC_face,0.039933,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR_FCC_reuse,0.15791954,0.11364726,0.08002753,0.05959727,0.046758264,0.038087156,0.031880606,0.02724032,0.023653772,0.020808322,0.018502744,0.016601821,0.01501143,0.013664115,0.012510325,0.011512881
0.115714,0.5,30.0,20,FCC_face,0.035507,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR_FCC_reuse,0.14042424,0.09874802,0.07011563,0.052841935,0.041801643,0.034236144,0.028764548,0.024643524,0.021441197,0.018890344,0.01681707,0.015103519,0.013667092,0.0124482745,0.01140315,0.010498653
0.126429,0.5,30.0,20,FCC_face,0.031932,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR_FCC_reuse,0.12532178,0.08703241,0.062407818,0.047489263,0.037811115,0.031101374,0.026208632,0.022501921,0.019609148,0.017297398,0.015413755,0.013853848,0.0125441365,0.0114313895,0.01047619,0.009648768
0.137143,0.5,30.0,20,FCC_face,0.028996,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR_FCC_reuse,0.112412244,0.07769646,0.05624825,0.043139674,0.0345267,0.028498605,0.024073532,0.020705095,0.018067058,0.015953258,0.014227341,0.012795708,0.011592104,0.010568398,0.009688839,0.008926364
0.147857,0.5,30.0,20,FCC_face,0.026551,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR_FCC_reuse,0.101443335,0.070131086,0.05121229,0.039532047,0.031774055,0.026301693,0.022262406,0.019175446,0.016750759,0.014803577,0.013210941,0.011888037,0.010774601,0.009826715,0.009011678,0.00830468
0.158571,0.5,30.0,20,FCC_face,0.024486,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR_FCC_reuse,0.09213908,0.063897364,0.0470168,0.036489483,0.029432507,0.02442188,0.020706298,0.017857246,0.015613876,0.013808893,0.0123303775,0.011100818,0.010064956,0.009182416,0.008423068,0.0077640116
0.169286,0.5,30.0,20,FCC_face,0.022721,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR_FCC_reuse,0.084228896,0.058680646,0.043465894,0.033887327,0.027415415,0.022794545,0.019354505,0.016709222,0.014621873,0.012939691,0.011560008,0.01041147,0.009443065,0.008617434,0.007906646,0.0072894394
0.18,0.5,30.0,20,FCC_face,0.021196,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR_FCC_reuse,0.07747205,0.0542553,0.04042101,0.031635918,0.025659503,0.021371974,0.018169295,0.01570048,0.013748796,0.012173721,0.010880452,0.009802893,0.008893678,0.008118046,0.007449971,0.0068696085
0.03,0.6786,30.0,20,FCC_face,0.285703,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR_FCC_reuse,0.5158229,0.509319,0.49819866,0.48225197,0.46029663,0.43077427,0.39220044,0.34047484,0.269334,0.18529952,0.12733556,0.096702695,0.07853785,0.06638682,0.05758715,0.05086725
